,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
138,3633406948W,40,34,98,225647,78090,884,176.8,54092,3,0,2,2,0,1,1,WIN
139,3633406948L,34,40,89,213104,103852,866,173.2,50438,1,3,1,2,1,1,0,LOSS
140,3633406948W,52,49,129,419259,157034,1360,272,72907,1,2,3,0,3,1,1,WIN
141,3633406948L,49,52,123,398081,173678,784,156.8,74738,1,1,2,1,1,1,0,LOSS
142,3633406948W,31,21,77,186485,58144,1496,299.2,48604,0,1,3,2,2,1,1,WIN
143,3633406948L,21,31,67,177963,72047,961,192.2,44358,0,2,2,1,2,1,0,LOSS
144,3633406948W,34,30,90,357279,124347,966,193.2,69969,1,2,4,0,3,0,1,WIN
145,3633406948L,30,34,65,410344,138869,1525,305,65248,0,4,1,1,1,1,0,LOSS
146,3633406948W,42,43,80,328493,101325,1118,223.6,65133,0,0,4,1,3,0,1,WIN
147,3633406948L,43,42,82,350848,109576,964,192.8,63097,2,0,3,2,1,0,0,LOSS
148,3633406948W,49,52,100,374764,175586,1561,312.2,73236,1,1,2,1,1,2,1,WIN
149,3633406948L,51,49,117,430184,145102,961,192.2,72933,0,1,2,2,2,1,0,LOSS
150,3633406948W,54,30,141,318512,98981,1452,290.4,65335,1,0,4,2,2,1,1,WIN
151,3633406948L,30,54,57,270497,146203,1052,210.4,58672,2,3,1,1,0,1,0,LOSS
152,3633406948W,37,31,87,246197,69538,991,198.2,55012,3,1,3,2,1,0,1,WIN
153,3633406948L,31,37,73,239545,99184,1141,228.2,53504,1,0,2,2,2,1,0,LOSS
154,3633406948W,29,24,59,224733,73174,983,196.6,54700,2,0,2,4,0,1,1,WIN
155,3633406948L,24,29,61,217348,81176,1043,208.6,50210,1,1,2,1,3,1,0,LOSS
156,3633406948W,38,47,78,329240,131169,827,165.4,66482,1,2,2,1,1,1,1,WIN
157,3633406948L,47,38,109,359930,152618,808,161.6,65544,2,1,3,0,1,1,0,LOSS
158,3633406948W,48,46,121,311396,130888,994,198.8,63731,1,3,1,1,1,3,1,WIN
159,3633406948L,46,49,119,243697,117168,1245,249,57730,1,2,2,1,2,1,0,LOSS
160,3633406948W,57,57,156,475356,136318,720,144,74520,2,1,3,1,1,0,1,WIN
161,3633406948L,56,57,110,340030,175285,835,167,70742,0,3,1,1,0,4,0,LOSS
162,3633406948W,61,46,147,373365,137836,625,125,78549,2,0,3,1,2,0,1,WIN
163,3633406948L,46,61,88,431349,157099,492,98.4,70029,2,3,1,0,1,1,0,LOSS
164,3633406948W,48,29,115,248186,76458,813,162.6,55232,0,1,4,1,1,1,1,WIN
165,3633406948L,29,48,58,220426,104832,620,124,49758,0,2,1,2,1,1,0,LOSS
166,3633406948W,28,20,76,185845,51146,535,107,47441,1,2,3,1,1,1,1,WIN
167,3633406948L,20,28,47,130411,58534,624,124.8,41179,1,0,4,2,2,0,0,LOSS
168,3633406948W,54,36,131,395419,127288,823,164.6,72348,0,1,2,2,1,1,1,WIN
169,3633406948L,36,55,82,349768,133168,1076,215.2,64898,1,2,3,1,1,0,0,LOSS
170,3633406948W,44,44,87,387755,134038,1069,213.8,71506,3,1,2,2,2,0,1,WIN
171,3633406948L,44,44,112,393309,122468,849,169.8,68114,3,1,2,0,1,0,0,LOSS
172,3633406948W,56,47,149,382933,124770,1017,203.4,69857,0,1,2,2,3,0,1,WIN
173,3633406948L,47,56,109,349215,158057,1071,214.2,67514,1,2,2,2,1,1,0,LOSS
174,3633406948W,46,43,102,264153,82189,1069,213.8,58469,1,1,3,2,2,0,1,WIN
175,3633406948L,43,46,82,233527,104809,1841,368.2,54370,2,1,3,1,0,1,0,LOSS
176,3633406948W,40,21,115,198948,78959,1069,213.8,48033,1,0,2,2,3,1,1,WIN
177,3633406948L,21,40,42,177159,84089,1199,239.8,42803,0,3,2,1,1,2,0,LOSS
178,3633406948W,47,60,97,440326,178433,953,190.6,73082,2,3,2,1,0,1,1,WIN
179,3633406948L,60,47,154,387516,160083,1053,210.6,71111,2,4,1,0,1,2,0,LOSS
180,3633406948W,60,53,117,443431,172150,679,135.8,75504,1,2,1,2,0,1,1,WIN
181,3633406948L,53,60,148,412595,170712,1056,211.2,72509,1,0,3,1,2,0,0,LOSS
182,3633406948W,75,53,177,561443,178869,1061,212.2,86191,0,1,3,1,1,1,1,WIN
183,3633406948L,53,75,96,484198,221416,1535,307,80457,2,0,2,2,2,1,0,LOSS
184,3633406948W,58,50,114,349453,114849,1059,211.8,69323,1,1,2,2,2,0,1,WIN
185,3633406948L,50,58,81,300545,145831,1559,311.8,67185,1,1,2,2,1,1,0,LOSS
186,3633406948W,48,35,103,263540,103612,978,195.6,61280,2,3,2,0,0,2,1,WIN
187,3633406948L,35,48,89,264138,103709,1057,211.4,59471,2,1,2,1,3,0,0,LOSS
188,3633406948W,39,23,94,190600,48440,1089,217.8,49066,1,0,5,1,3,0,1,WIN
189,3633406948L,23,40,27,194586,86724,1054,210.8,45570,2,3,1,0,0,2,0,LOSS
190,3633406948W,39,36,108,248793,103011,1055,211,55981,3,1,2,2,1,0,1,WIN
191,3633406948L,36,39,83,245719,106412,1384,276.8,53290,1,3,1,1,2,1,0,LOSS
0,3633406948W,54,53,121,359277,157118,1011,202.2,66507,1,3,2,0,1,1,1,WIN
1,3633406948L,53,54,122,328809,141360,1162,232.4,65210,0,1,3,1,3,0,0,LOSS
2,3633406948W,72,69,144,917401,214521,1195,239,102618,1,1,3,1,2,0,1,WIN
3,3633406948L,69,72,155,722252,281271,838,167.6,98879,2,1,1,1,3,1,0,LOSS
4,3633406948W,36,30,85,391201,107995,1425,285,66919,1,2,3,0,1,1,1,WIN
5,3633406948L,30,36,70,322244,107798,1592,318.4,61896,3,1,4,0,1,0,0,LOSS
6,3633406948W,60,37,177,329448,95615,1362,272.4,65358,1,2,4,1,1,1,1,WIN
7,3633406948L,37,60,78,300579,175539,937,187.4,60268,2,2,2,0,1,2,0,LOSS
8,3633406948W,62,58,118,573224,172445,1366,273.2,83647,2,4,1,0,1,1,1,WIN
9,3633406948L,58,62,131,468314,188165,1109,221.8,79826,0,2,1,3,0,2,0,LOSS
10,3633406948W,48,40,106,324367,131632,1142,228.4,63898,1,1,2,0,1,1,1,WIN
11,3633406948L,40,48,90,287922,140664,845,169,59774,2,2,3,0,1,2,0,LOSS
12,3633406948W,46,25,103,174441,47687,992,198.4,47092,1,2,2,1,1,1,1,WIN
13,3633406948L,24,46,41,150271,72357,1180,236,39133,2,1,0,3,0,0,0,LOSS
14,3633406948W,62,68,145,642883,235718,1329,265.8,88726,0,0,4,1,2,2,1,WIN
15,3633406948L,68,63,161,570643,162281,965,193,83273,1,1,1,2,0,1,0,LOSS
16,3633406948W,32,15,94,203499,59120,1005,201,46060,0,1,3,2,3,0,1,WIN
17,3633406948L,15,32,44,159275,93067,1314,262.8,41495,2,3,1,1,1,2,0,LOSS
18,3633406948W,43,26,106,183196,61685,1009,201.8,46794,2,1,2,1,2,1,1,WIN
19,3633406948L,26,43,53,155872,78535,698,139.6,41314,2,1,3,1,1,1,0,LOSS
20,3633406948W,75,72,189,576173,258924,1058,211.6,91981,1,2,3,0,1,2,1,WIN
21,3633406948L,72,75,186,643365,221511,1007,201.4,92057,1,2,3,0,3,1,0,LOSS
22,3633406948W,55,63,126,506640,221071,568,113.6,81904,0,1,3,3,0,2,1,WIN
23,3633406948L,63,55,177,507828,173494,189,37.8,82128,0,1,4,1,1,1,0,LOSS
24,3633406948W,64,54,158,640773,197937,1217,243.4,87582,2,2,1,1,2,2,1,WIN
25,3633406948L,54,64,119,557054,173301,927,185.4,83156,1,2,4,0,1,1,0,LOSS
26,3633406948W,28,20,58,130246,39447,1120,224,39540,2,2,1,1,0,1,1,WIN
27,3633406948L,20,28,34,94196,51167,1037,207.4,34101,1,2,1,1,2,2,0,LOSS
28,3633406948W,54,47,113,277268,123668,1146,229.2,62732,1,0,3,2,0,1,1,WIN
29,3633406948L,47,54,100,262302,115957,1350,270,57765,3,1,3,0,1,0,0,LOSS
30,3633406948W,37,15,106,173138,44810,1341,268.2,44233,1,1,3,2,1,0,1,WIN
31,3633406948L,15,37,36,109512,82167,1244,248.8,36329,0,3,2,0,2,3,0,LOSS
32,3633406948W,49,56,119,404632,178531,1666,333.2,68427,2,1,3,1,1,1,1,WIN
33,3633406948L,56,49,128,332136,191336,1249,249.8,66382,1,3,2,0,0,4,0,LOSS
34,3633406948W,44,41,128,306689,100083,1002,200.4,60686,1,1,3,2,1,0,1,WIN
35,3633406948L,40,44,74,292087,122936,1194,238.8,57962,2,3,1,0,1,2,0,LOSS
36,3633406948W,52,65,96,460040,184698,833,166.6,75355,1,2,2,1,1,2,1,WIN
37,3633406948L,64,52,130,443478,208279,1151,230.2,76479,1,2,3,0,1,2,0,LOSS
38,3633406948W,36,27,80,290489,82939,1640,328,59895,0,0,4,2,1,0,1,WIN
39,3633406948L,27,36,61,260110,93421,754,150.8,54831,0,1,2,3,2,1,0,LOSS
40,3633406948W,75,70,157,526841,232753,758,151.6,86423,0,2,1,2,0,2,1,WIN
41,3633406948L,70,76,157,571567,244895,1185,237,83912,2,3,1,1,0,2,0,LOSS
42,3633406948W,56,37,133,351529,109542,916,183.2,68207,0,0,3,2,1,0,1,WIN
43,3633406948L,37,56,75,317554,140943,913,182.6,62365,0,3,3,1,1,0,0,LOSS
44,3633406948W,47,57,106,350428,152971,1350,270,71797,1,3,3,0,2,1,1,WIN
45,3633406948L,57,47,131,365333,130004,890,178,70578,2,0,1,3,2,0,0,LOSS
46,3633406948W,38,27,62,252057,71926,1121,224.2,56282,2,3,2,2,0,0,1,WIN
47,3633406948L,27,38,66,216366,78973,1116,223.2,52543,0,0,4,1,3,0,0,LOSS
48,3633406948W,42,37,113,368991,125028,1161,232.2,69952,1,1,1,2,2,2,1,WIN
49,3633406948L,37,42,112,391025,125904,1620,324,66971,2,2,0,3,0,1,0,LOSS
50,3633406948W,46,46,139,274308,111633,1162,232.4,59945,1,2,1,1,2,1,1,WIN
51,3633406948L,46,46,109,317602,120008,1325,265,57504,0,2,3,1,0,2,0,LOSS
52,3633406948W,44,22,104,275735,82019,908,181.6,57116,1,2,2,1,0,2,1,WIN
53,3633406948L,22,44,36,220539,106604,1474,294.8,49802,1,2,2,1,0,2,0,LOSS
54,3633406948W,47,54,135,427463,164395,902,180.4,74360,0,1,2,2,2,2,1,WIN
55,3633406948L,53,47,135,376818,166319,1104,220.8,71293,2,3,2,0,1,2,0,LOSS
56,3633406948W,48,44,147,375717,143998,1022,204.4,68954,1,4,2,0,1,2,1,WIN
57,3633406948L,44,48,138,340536,161415,2064,412.8,65528,2,2,2,1,1,1,0,LOSS
58,3633406948W,42,38,118,256828,114008,906,181.2,59438,1,0,3,0,0,3,1,WIN
59,3633406948L,38,42,77,259822,117012,1065,213,55620,3,1,2,1,1,1,0,LOSS
60,3633406948W,51,51,108,390871,143093,906,181.2,68104,1,2,1,2,1,1,1,WIN
61,3633406948L,51,51,119,330796,156591,1476,295.2,65517,0,1,2,2,0,3,0,LOSS
62,3633406948W,30,29,86,164655,80049,907,181.4,46251,1,1,1,2,2,2,1,WIN
63,3633406948L,29,30,67,162083,64003,1528,305.6,42319,0,1,4,2,1,1,0,LOSS
64,3633406948W,47,27,133,196638,68441,701,140.2,52684,1,1,5,0,2,1,1,WIN
65,3633406948L,27,47,46,188148,86925,934,186.8,45887,2,2,2,1,0,1,0,LOSS
66,3633406948W,77,73,151,615444,171543,1261,252.2,94906,2,1,2,1,1,0,1,WIN
67,3633406948L,73,77,154,680411,228219,828,165.6,99298,1,1,2,1,1,0,0,LOSS
68,3633406948W,57,52,138,414277,168686,978,195.6,77623,1,1,2,1,2,1,1,WIN
69,3633406948L,52,58,125,353689,151811,1273,254.6,69822,2,2,3,1,0,1,0,LOSS
70,3633406948W,59,38,164,323241,150746,882,176.4,70125,1,1,3,1,2,2,1,WIN
71,3633406948L,38,59,88,361272,137194,871,174.2,64946,2,1,3,1,0,1,0,LOSS
72,3633406948W,45,34,100,284406,119014,1495,299,59606,2,3,1,1,0,2,1,WIN
73,3633406948L,33,45,100,263335,118754,962,192.4,54537,0,1,3,0,2,1,0,LOSS
74,3633406948W,57,47,121,293133,152491,962,192.4,61944,2,3,2,1,0,1,1,WIN
75,3633406948L,47,57,124,272579,117818,1520,304,57222,1,0,2,3,2,0,0,LOSS
76,3633406948W,48,62,101,549642,185202,1118,223.6,86137,2,2,3,2,1,0,1,WIN
77,3633406948L,62,48,137,506790,157413,966,193.2,84294,1,2,2,1,2,1,0,LOSS
78,3633406948W,59,33,163,263339,92705,1562,312.4,58441,1,1,2,1,1,2,1,WIN
79,3633406948L,33,59,60,249620,152774,962,192.4,50760,0,4,1,0,0,4,0,LOSS
80,3633406948W,50,37,119,268159,95964,1502,300.4,59422,2,4,1,1,2,0,1,WIN
81,3633406948L,37,50,103,241872,119125,961,192.2,53580,0,0,2,2,0,1,0,LOSS
82,3633406948W,54,54,122,362487,144130,1644,328.8,70094,0,1,2,3,1,1,1,WIN
83,3633406948L,54,54,126,353372,137005,1029,205.8,66645,1,1,2,2,1,1,0,LOSS
84,3633406948W,42,30,87,304735,113501,1451,290.2,60914,1,2,1,3,0,1,1,WIN
85,3633406948L,30,42,74,239985,105505,1277,255.4,56119,0,1,4,2,2,1,0,LOSS
86,3633406948W,49,35,135,247690,80175,1690,338,56067,1,0,4,1,2,0,1,WIN
87,3633406948L,35,49,63,213509,105443,1259,251.8,51499,1,3,1,1,0,2,0,LOSS
88,3633406948W,63,43,139,288654,99412,1397,279.4,60279,1,0,3,3,0,0,1,WIN
89,3633406948L,42,63,67,249133,125681,970,194,54056,0,2,3,1,1,2,0,LOSS
90,3633406948W,49,46,123,302839,135308,1452,290.4,67319,0,2,3,2,0,3,1,WIN
91,3633406948L,46,51,106,325443,109780,1052,210.4,63161,2,3,2,0,0,1,0,LOSS
92,3633406948W,68,40,160,332358,138479,992,198.4,68821,1,2,1,1,0,2,1,WIN
93,3633406948L,40,68,88,302657,170634,1146,229.2,61164,2,2,2,1,1,2,0,LOSS
94,3633406948W,65,59,138,524319,198432,1359,271.8,86141,1,1,3,2,1,2,1,WIN
95,3633406948L,59,66,152,560352,208926,1070,214,86174,0,1,4,1,1,1,0,LOSS
96,3633406948W,48,36,107,257709,100660,1305,261,62775,2,2,0,2,0,2,1,WIN
97,3633406948L,36,48,78,282778,99135,1476,295.2,58787,1,1,2,4,1,0,0,LOSS
98,3633406948W,41,36,91,308354,118903,797,159.4,65222,1,2,2,1,2,1,1,WIN
99,3633406948L,36,41,79,401188,126836,516,103.2,63272,1,1,2,3,0,1,0,LOSS
100,3633406948W,46,29,114,247894,76995,873,174.6,54832,1,1,3,1,3,0,1,WIN
101,3633406948L,29,46,46,178657,119791,1299,259.8,47670,0,3,2,1,1,3,0,LOSS
102,3633406948W,49,45,109,393257,145230,967,193.4,70058,1,1,3,1,2,0,1,WIN
103,3633406948L,45,49,101,373894,147612,948,189.6,66961,2,2,2,1,0,2,0,LOSS
104,3633406948W,45,46,103,364290,150094,926,185.2,72165,1,1,2,2,0,2,1,WIN
105,3633406948L,46,45,102,370502,128145,950,190,69687,0,1,2,2,3,1,0,LOSS
106,3633406948W,47,30,132,360725,77606,972,194.4,62894,0,1,2,2,1,1,1,WIN
107,3633406948L,30,47,66,255856,182715,954,190.8,57565,0,2,2,1,0,4,0,LOSS
108,3633406948W,44,34,109,260459,95978,953,190.6,56429,0,1,4,2,1,1,1,WIN
109,3633406948L,33,44,74,241378,105969,975,195,51235,2,2,2,1,1,2,0,LOSS
110,3633406948W,58,46,143,398711,146638,1147,229.4,73082,3,1,1,3,1,0,1,WIN
111,3633406948L,46,58,98,380682,146704,948,189.6,69391,2,1,2,1,1,1,0,LOSS
112,3633406948W,55,31,122,213111,69873,1096,219.2,53491,0,0,3,3,0,0,1,WIN
113,3633406948L,30,55,56,186125,99043,951,190.2,46464,2,1,3,1,1,1,0,LOSS
114,3633406948W,59,48,137,349246,163782,972,194.4,70686,2,3,2,0,0,2,1,WIN
115,3633406948L,48,59,125,407890,170178,953,190.6,66784,1,3,3,0,2,1,0,LOSS
116,3633406948W,64,48,139,299617,115257,948,189.6,66184,1,3,1,2,1,1,1,WIN
117,3633406948L,46,64,88,305535,142612,823,164.6,61247,3,3,0,1,0,0,0,LOSS
118,3633406948W,46,42,109,363707,159288,970,194,68855,0,3,2,1,1,3,1,WIN
119,3633406948L,42,46,110,381571,143263,1218,243.6,67516,0,3,0,2,1,2,0,LOSS
120,3633406948W,36,37,97,205047,107594,992,198.4,55709,0,1,2,1,3,2,1,WIN
121,3633406948L,37,37,107,218507,92710,1042,208.4,51132,1,1,3,1,4,0,0,LOSS
122,3633406948W,53,43,135,316374,103537,1108,221.6,63923,2,2,2,1,2,0,1,WIN
123,3633406948L,43,53,98,254666,137861,1420,284,60163,1,3,3,2,0,1,0,LOSS
124,3633406948W,58,37,128,266796,139666,1108,221.6,61454,2,3,2,1,1,1,1,WIN
125,3633406948L,37,59,96,290932,122884,721,144.2,53747,2,2,3,0,1,1,0,LOSS
126,3633406948W,50,70,137,444196,215063,1228,245.6,71838,2,3,0,0,1,2,1,WIN
127,3633406948L,70,50,185,443829,189064,975,195,73364,1,3,1,0,1,2,0,LOSS
128,3633406948W,47,52,97,370878,126413,1313,262.6,65626,2,2,1,2,0,1,1,WIN
129,3633406948L,52,47,111,377916,141375,1109,221.8,66250,1,3,2,1,1,2,0,LOSS
130,3633406948W,51,35,141,268866,99316,964,192.8,59495,2,2,0,1,1,2,1,WIN
131,3633406948L,35,52,92,264307,129491,1138,227.6,54493,2,4,1,0,0,3,0,LOSS
132,3633406948W,29,15,94,157533,35481,1017,203.4,41127,2,1,2,3,0,1,1,WIN
133,3633406948L,15,29,33,97861,63468,883,176.6,34322,2,2,1,0,1,3,0,LOSS
134,3633406948W,47,39,116,273561,107598,1417,283.4,59136,1,3,1,1,1,1,1,WIN
135,3633406948L,39,47,107,281855,118513,1015,203,57527,0,3,2,1,2,1,0,LOSS
136,3633406948W,45,34,129,369040,148000,948,189.6,71321,1,1,2,1,1,2,1,WIN
137,3633406948L,34,45,83,359385,142640,1646,329.2,65261,1,3,2,1,1,2,0,LOSS
0,3633481369W,38,38,103,203770,79401,1275,255,52971,2,3,0,2,1,1,1,WIN
1,3633481369L,37,38,110,226840,91215,1033,206.6,51423,2,2,2,1,2,1,0,LOSS
2,3633481369W,54,53,121,359277,157118,889,177.8,66507,1,3,2,0,1,1,1,WIN
3,3633481369L,53,54,122,328809,141360,922,184.4,65210,0,1,3,1,3,0,0,LOSS
4,3633481369W,66,62,162,484017,167291,1019,203.8,76881,1,1,3,1,1,1,1,WIN
5,3633481369L,62,66,131,404756,244264,1124,224.8,73676,1,2,2,1,1,2,0,LOSS
6,3633481369W,53,40,129,235935,100760,1471,294.2,54987,0,1,2,2,2,1,1,WIN
7,3633481369L,39,53,79,209338,125041,1044,208.8,50900,1,2,2,1,1,3,0,LOSS
8,3633481369W,33,18,87,110366,47778,1101,220.2,35847,0,2,2,1,2,1,1,WIN
9,3633481369L,18,33,32,95872,48240,637,127.4,31519,1,3,2,1,0,3,0,LOSS
10,3633481369W,38,23,95,168846,46610,1104,220.8,43903,1,0,4,1,2,0,1,WIN
11,3633481369L,23,38,40,130016,79112,1338,267.6,39736,3,2,2,1,0,2,0,LOSS
12,3633481369W,43,33,99,218915,74869,1040,208,53193,1,1,3,1,1,1,1,WIN
13,3633481369L,33,43,48,159933,84099,1193,238.6,46820,2,2,0,3,1,0,0,LOSS
14,3633481369W,32,23,66,243290,56657,1078,215.6,53887,1,1,3,1,0,0,1,WIN
15,3633481369L,22,32,37,175437,90087,1039,207.8,47129,2,2,3,0,2,1,0,LOSS
16,3633481369W,41,42,91,226358,102199,693,138.6,55065,2,3,2,1,0,0,1,WIN
17,3633481369L,42,41,93,224109,92767,677,135.4,53609,1,1,0,3,1,0,0,LOSS
18,3633481369W,72,68,142,546754,211191,698,139.6,86482,0,1,1,3,0,1,1,WIN
19,3633481369L,68,72,162,534503,191914,768,153.6,84217,1,1,4,1,2,0,0,LOSS
20,3633481369W,61,59,170,366160,169300,443,88.6,73266,1,0,3,1,1,2,1,WIN
21,3633481369L,57,61,133,410310,151747,692,138.4,70013,0,1,3,2,2,1,0,LOSS
22,3633481369W,48,48,114,386872,137280,809,161.8,68693,2,2,2,2,1,0,1,WIN
23,3633481369L,47,48,111,305176,143362,1483,296.6,66223,0,2,3,0,3,2,0,LOSS
24,3633481369W,47,54,115,393058,173097,1012,202.4,70451,1,2,2,1,1,1,1,WIN
25,3633481369L,54,47,110,365526,140593,1159,231.8,71903,1,1,2,1,1,0,0,LOSS
26,3633481369W,22,16,57,123932,47275,1380,276,38229,0,3,0,1,1,3,1,WIN
27,3633481369L,16,22,34,126510,41481,596,119.2,36847,2,1,4,1,0,0,0,LOSS
28,3633481369W,43,49,88,272487,140076,1319,263.8,59382,0,3,2,0,1,3,1,WIN
29,3633481369L,49,43,126,274760,111459,678,135.6,58774,2,2,1,2,1,1,0,LOSS
30,3633481369W,46,46,107,329028,113700,964,192.8,66516,2,2,1,1,2,0,1,WIN
31,3633481369L,46,46,107,292574,104737,560,112,61103,1,1,1,1,1,1,0,LOSS
32,3633481369W,55,50,148,491443,117745,1137,227.4,75807,1,1,3,3,0,1,1,WIN
33,3633481369L,49,56,105,369286,156757,809,161.8,72719,1,4,1,2,0,1,0,LOSS
34,3633481369W,42,28,111,250689,83194,733,146.6,57529,2,1,3,1,1,1,1,WIN
35,3633481369L,28,42,77,226017,87099,846,169.2,51842,1,1,1,2,3,1,0,LOSS
36,3633481369W,56,46,88,601702,154567,1340,268,89694,1,1,3,2,0,1,1,WIN
37,3633481369L,46,56,106,606939,145387,961,192.2,88041,0,0,4,3,2,0,0,LOSS
38,3633481369W,56,52,118,419458,163744,567,113.4,74381,0,1,1,3,1,1,1,WIN
39,3633481369L,52,56,99,405747,130868,1006,201.2,69449,1,1,4,2,1,0,0,LOSS
40,3633481369W,51,41,118,298463,109197,726,145.2,65583,2,0,4,0,3,0,1,WIN
41,3633481369L,40,51,79,261367,131579,1149,229.8,60036,0,1,3,2,1,1,0,LOSS
42,3633481369W,39,35,88,337543,109936,1447,289.4,60792,1,3,2,1,2,1,1,WIN
43,3633481369L,35,39,80,278307,97751,1014,202.8,57545,0,1,3,2,1,1,0,LOSS
44,3633481369W,35,21,71,151347,45773,1131,226.2,44138,1,2,3,1,0,1,1,WIN
45,3633481369L,19,36,31,122526,55100,730,146,36851,1,1,2,1,2,1,0,LOSS
46,3633481369W,39,34,90,201003,93693,1392,278.4,50272,1,1,2,1,2,1,1,WIN
47,3633481369L,34,39,82,183476,79201,679,135.8,46271,3,1,2,2,0,1,0,LOSS
48,3633481369W,47,28,136,204184,67338,1141,228.2,51284,1,1,4,1,2,1,1,WIN
49,3633481369L,27,47,62,179943,91127,1215,243,47006,0,0,3,3,0,0,0,LOSS
50,3633481369W,30,13,56,108800,29273,885,177,32058,3,1,2,2,0,0,1,WIN
51,3633481369L,13,30,30,67117,41545,1381,276.2,27070,1,2,3,1,0,0,0,LOSS
52,3633481369W,49,29,130,253977,99260,518,103.6,58708,1,1,4,0,1,2,1,WIN
53,3633481369L,29,49,80,258473,124392,1248,249.6,54401,0,1,2,2,2,2,0,LOSS
54,3633481369W,41,18,106,154482,49194,886,177.2,43567,0,1,4,2,1,1,1,WIN
55,3633481369L,17,41,25,126814,64983,1067,213.4,37459,1,2,2,0,0,2,0,LOSS
56,3633481369W,47,48,123,531247,186274,1147,229.4,78781,1,1,3,1,2,1,1,WIN
57,3633481369L,48,47,122,467867,216025,1349,269.8,76574,1,2,3,1,1,1,0,LOSS
58,3633481369W,41,39,109,327182,130045,1261,252.2,69159,1,3,3,0,1,2,1,WIN
59,3633481369L,38,41,82,362138,122663,1113,222.6,65638,0,1,2,2,2,1,0,LOSS
60,3633481369W,46,23,129,163594,73780,827,165.4,43797,2,2,3,0,1,2,1,WIN
61,3633481369L,23,46,61,117779,76388,959,191.8,36284,0,3,0,2,2,2,0,LOSS
62,3633481369W,40,34,98,225647,78090,722,144.4,54092,3,0,2,2,0,1,1,WIN
63,3633481369L,34,40,89,213104,103852,766,153.2,50438,1,3,1,2,1,1,0,LOSS
64,3633481369W,52,49,129,419259,157034,1147,229.4,72907,1,2,3,0,3,1,1,WIN
65,3633481369L,49,52,123,398081,173678,1260,252,74738,1,1,2,1,1,1,0,LOSS
66,3633481369W,31,21,77,186485,58144,546,109.2,48604,0,1,3,2,2,1,1,WIN
67,3633481369L,21,31,67,177963,72047,824,164.8,44358,0,2,2,1,2,1,0,LOSS
68,3633481369W,34,30,90,357279,124347,981,196.2,69969,1,2,4,0,3,0,1,WIN
69,3633481369L,30,34,65,410344,138869,1287,257.4,65248,0,4,1,1,1,1,0,LOSS
70,3633481369W,43,38,97,315869,104713,787,157.4,65552,1,2,3,0,1,1,1,WIN
71,3633481369L,38,43,86,303668,102817,806,161.2,61041,3,2,2,2,1,0,0,LOSS
72,3633481369W,66,58,159,418655,166826,1123,224.6,79397,1,1,2,2,2,1,1,WIN
73,3633481369L,58,68,122,480080,162747,1273,254.6,78438,2,2,2,1,2,0,0,LOSS
74,3633481369W,58,44,171,335829,154975,1682,336.4,69526,1,2,3,1,2,1,1,WIN
75,3633481369L,44,58,110,378249,155081,1125,225,64829,2,2,1,0,1,1,0,LOSS
76,3633481369W,55,40,155,390785,145763,1086,217.2,69690,2,2,1,1,2,1,1,WIN
77,3633481369L,40,55,108,307248,148464,740,148,63471,1,1,4,1,2,0,0,LOSS
78,3633481369W,50,54,109,951087,255628,1045,209,106132,1,2,3,0,2,1,1,WIN
79,3633481369L,54,50,141,767760,223529,1033,206.6,102258,1,1,4,0,2,0,0,LOSS
80,3633481369W,30,32,93,178763,70642,1213,242.6,48436,1,2,1,2,2,0,1,WIN
81,3633481369L,32,30,81,154154,80318,516,103.2,45356,3,3,2,0,1,1,0,LOSS
82,3633481369W,51,36,129,281569,111937,862,172.4,61662,2,3,1,1,1,2,1,WIN
83,3633481369L,34,51,76,245896,105432,758,151.6,54673,3,1,3,1,0,0,0,LOSS
84,3633481369W,36,39,93,280238,102431,896,179.2,62366,1,1,3,1,2,0,1,WIN
85,3633481369L,39,36,96,311588,108404,894,178.8,59566,2,2,1,2,0,1,0,LOSS
86,3633481369W,43,31,110,260717,84166,891,178.2,54268,2,1,3,1,1,1,1,WIN
87,3633481369L,31,43,66,193457,113118,1135,227,49049,0,4,2,0,1,3,0,LOSS
88,3633481369W,38,23,109,197253,67738,805,161,51236,3,1,1,2,1,1,1,WIN
89,3633481369L,23,38,58,194450,82306,1081,216.2,46783,1,2,2,0,2,2,0,LOSS
90,3633481369W,41,29,100,223396,75874,1001,200.2,53847,0,0,3,3,1,0,1,WIN
91,3633481369L,28,41,70,213198,82571,1264,252.8,48741,0,2,3,1,2,1,0,LOSS
92,3633481369W,16,13,38,73131,27689,1001,200.2,28129,1,2,1,2,1,1,1,WIN
93,3633481369L,13,16,19,57860,30363,534,106.8,25908,0,2,1,2,1,3,0,LOSS
94,3633481369W,31,20,66,144703,46480,1004,200.8,39333,2,1,2,2,1,0,1,WIN
95,3633481369L,20,31,36,121262,58912,734,146.8,35774,1,1,1,3,0,1,0,LOSS
96,3633481369W,49,50,123,391324,127092,1004,200.8,71825,1,1,1,2,2,0,1,WIN
97,3633481369L,49,49,125,363959,141502,1602,320.4,70226,1,0,4,1,2,0,0,LOSS
98,3633481369W,30,17,73,97949,33277,945,189,35332,3,2,2,0,1,1,1,WIN
